user_id,article_1,article_2,article_3,article_4,article_5
200777,235230,336476,129029,284547,272143
200778,324823,225019,284547,299697,272143
200779,271551,285343,313431,272143,235230
200780,160417,160974,234813,289090,284096
200781,162765,124352,156624,124350,156447
200782,59057,289090,48403,31836,288435
200783,233658,87224,284547,87236,160417
200784,284547,87224,313431,156624,233658
200785,156843,42226,156723,276970,129029
200786,272143,166581,64329,58193,162655
200787,0,96210,292390,54496,160557
200788,336380,303565,124749,215861,160131
200789,276970,214800,276946,257291,233478
200790,352901,289090,337735,283238,234267
200791,284339,285533,289090,9308,32082
200792,272143,162655,175040,64329,16129
200793,160132,58606,161506,214800,313431
200794,214206,59057,337441,289090,270229
200795,214800,194645,233478,212011,96755
200796,107156,160096,87694,218028,118391
200797,162655,160129,64329,156560,303565
200798,156624,289126,224658,293301,272143
200799,276946,156964,59057,218028,234267
200800,272143,285808,324823,224658,225055
200801,236338,214206,284547,272143,235525
200802,272143,124748,160417,119193,124228
200803,162655,160417,198659,271551,313431
200804,236338,156723,111210,336476,285719
200805,289090,234813,352901,156624,159938
200806,276970,214476,286321,257291,168798
200807,338350,158094,283437,313431,235440
200808,162655,158536,272143,160974,64329
200809,58580,283764,324823,272143,47854
200810,276970,96077,31836,348111,156654
200811,162655,160417,166581,64329,271551
200812,284547,156560,236566,157076,183176
200813,211856,313431,70999,202557,288440
200814,162655,160417,313431,64329,271551
200815,218028,168798,202355,206934,141004
200816,285808,162655,273395,166581,324823
200817,159195,257291,288827,133287,166377
200818,315104,242596,352902,96560,235870
200819,272218,285343,205832,156355,285342
200820,208360,71035,161506,235689,272218
200821,63307,162655,48403,160417,119193
200822,285719,285333,286321,236338,182513
200823,156619,286321,285719,272143,233658
200824,313431,272143,59758,158192,206168
200825,284547,235230,276970,70646,272143
200826,39894,277107,336254,352979,156624
200827,162655,158536,272143,160974,0
200828,58580,234267,59057,63307,276970
200829,214474,198144,158082,293050,338340
200830,235230,198659,87224,224658,64329
200831,162655,160417,198659,64329,166581
200832,162655,158536,272143,160974,218337
200833,214206,289090,111210,63307,58606
200834,156447,160417,158536,272143,162655
200835,0,96210,54496,257291,160557
200836,348111,233717,313431,156624,284452
200837,276970,284410,162296,285379,236338
200838,288325,336220,272143,119193,172576
200839,39894,198605,271551,337143,31808
200840,218337,158536,272143,156447,162765
200841,324823,207982,225019,235440,284547
200842,162655,158536,272143,160974,64329
200843,160096,111043,336220,284410,208970
200844,58606,293301,297639,166377,289126
200845,352092,336314,351995,353085,285377
200846,123289,272242,124350,128957,233842
200847,158047,218028,58235,87224,215993
200848,276970,285435,289126,233478,236566
200849,348111,161506,224658,63307,31836
200850,235230,206934,272143,283764,63307
200851,160974,162655,160417,158536,166430
200852,235230,206168,271551,313431,158192
200853,162655,158536,272143,160974,64329
200854,198659,160417,162655,64329,166581
200855,236338,348111,272143,29953,199197
200856,348111,156619,235230,58606,236338
200857,36605,157478,362914,123826,84914
200858,284602,119189,160132,285379,213927
200859,234813,235616,234006,270229,234269
200860,324823,272143,289090,183176,64346
200861,297639,42883,337735,233595,301030
200862,277107,97530,158772,157478,57616
200863,235230,313920,39894,166377,87224
200864,158536,162655,272143,156624,162765
200865,233595,336934,20433,160940,250242
200866,198659,336220,160417,166581,64329
200867,206606,166585,245128,285808,299697
200868,156654,285719,161506,363910,234698
200869,272143,162655,198659,64329,160417
200870,313431,235230,156624,206168,87224
200871,224658,64329,285808,324823,162655
200872,36394,272143,288320,58565,160417
200873,236338,313431,284547,183176,235616
200874,313431,87224,96077,336254,96755
200875,58606,297639,214800,156619,352902
200876,87236,236566,284547,96321,95716
200877,160417,272143,160974,166283,158536
200878,236207,156964,96755,58080,64346
200879,233658,87174,234267,31520,63307
200880,161506,352901,235230,156624,289090
200881,272143,324823,234267,87224,234813
200882,124350,289090,324823,124748,338340
200883,156447,285719,63307,70646,233717
200884,286161,336607,284410,202478,276970
200885,270229,48403,233595,336223,214206
200886,160417,234813,285343,336221,160974
200887,87224,124176,124350,272143,198817
200888,124350,124228,158082,160417,124748
200889,257291,284066,158179,156355,84892
200890,42298,352979,39894,235230,225019
200891,162655,313431,160417,271551,166581
200892,0,96210,54496,292390,160557
200893,157478,337441,158772,225019,336223
200894,299697,324823,124350,124228,272143
200895,160417,162655,64329,198659,166581
200896,64329,166581,273395,160417,162655
200897,284985,162718,175040,123613,285808
200898,234813,272143,336221,234269,336220
200899,235616,272143,284547,285342,348111
200900,58580,234814,202701,272218,15418
200901,336476,272143,225019,336221,336223
200902,271551,124350,96077,124228,160417
200903,162655,160417,272143,119193,64329
200904,324823,271261,285808,224658,336476
200905,160131,83534,70591,255354,57748
200906,156447,158906,124749,124748,123613
200907,161506,214206,285719,63307,236338
200908,87224,272143,160129,87192,235616
200909,76002,36394,73506,215993,114052
200910,272143,160417,285808,162655,206606
200911,313431,288325,162655,64329,199197
200912,160417,124352,182394,123290,162765
200913,58580,205846,272143,336223,235230
200914,276970,30360,282964,235689,337735
200915,39894,352979,234413,214206,157478
200916,272143,119193,162655,277068,160974
200917,160417,156624,272143,123826,124749
200918,58580,161506,236566,156723,235616
200919,272218,160096,285342,202701,156355
200920,124228,70457,15418,236482,224763
200921,159177,289186,288500,65991,30394
200922,272218,96755,233478,124350,111210
200923,162655,272143,160974,218337,0
200924,235230,348111,156619,161506,182394
200925,59057,156723,59681,182256,124228
200926,160417,272143,182394,64329,158536
200927,324823,300470,87224,234269,160417
200928,124176,124350,124749,158114,338340
200929,272143,87224,156560,324823,313431
200930,313431,235230,336476,160417,199197
200931,236338,224763,70646,206934,157078
200932,272143,160417,162765,124749,313431
200933,63307,283764,59758,271551,272143
200934,348109,288435,211941,286161,159196
200935,214109,272143,159762,95977,96077
200936,257291,111043,313431,160417,215993
200937,233658,190999,159177,336380,108856
200938,272143,119193,123757,31836,162655
200939,288435,215993,199198,336220,166581
200940,87224,166430,160417,160974,233658
200941,58193,276946,233717,207994,166377
200942,124228,124749,70999,237356,124176
200943,160417,158536,156447,156624,87224
200944,235616,348111,289090,284547,284096
200945,0,292390,96210,54496,160557
200946,225019,214109,158915,272143,284422
200947,313431,162655,271551,160417,166581
200948,58580,128707,336221,129165,39894
200949,313431,160417,87224,235230,156624
200950,124228,123818,123757,63307,233478
200951,62567,128260,288435,159938,63307
200952,162655,160417,271551,166581,313431
200953,162655,64329,285808,324823,198659
200954,272143,64329,162655,224658,160417
200955,0,96210,54496,292390,160557
200956,233658,16129,224658,87224,160715
200957,270799,39894,236338,348111,276970
200958,50823,160132,62764,111210,156723
200959,0,96210,54496,292390,160557
200960,324823,337441,207994,272143,156723
200961,119534,58193,271551,50504,174236
200962,31836,272143,160417,324823,156723
200963,161506,63307,338350,59057,58580
200964,272143,288435,119193,16129,162655
200965,277068,272143,285379,324823,156654
200966,0,162655,270607,237282,257291
200967,272143,36605,324823,198659,336221
200968,272143,160417,285808,162655,206606
200969,235230,111210,297639,156624,235616
200970,119522,288440,288435,215993,175040
200971,202308,272218,272143,168623,301015
200972,156624,234267,59057,324823,352901
200973,119534,235230,234269,235616,336221
200974,0,292390,96210,54496,160557
200975,162765,272143,160417,336476,199197
200976,156560,236338,211415,157478,234698
200977,235230,39894,214206,159938,352901
200978,235230,272143,235616,70646,0
200979,160715,206606,273395,237142,214279
200980,162655,285808,160417,206606,199198
200981,235230,70646,272143,313431,162655
200982,218028,336223,157478,158536,157815
200983,272143,324823,234813,285808,234269
200984,313431,271551,235230,158192,272143
200985,234813,58580,234269,237524,235616
200986,272143,160417,285808,206606,162655
200987,324823,272143,273395,162655,285808
200988,64346,160132,161100,199114,175040
200989,272143,160417,162765,313431,124749
200990,129029,70646,288321,352983,272143
200991,160417,124352,284547,124350,123290
200992,214206,59057,336223,352983,236338
200993,39894,283009,288321,63307,157478
200994,156964,59057,336223,272143,236338
200995,276970,124228,162300,96077,161425
200996,0,54496,292390,96210,160557
200997,272143,285808,162655,160417,206606
200998,277107,336221,96755,293062,58580
200999,198659,337441,160417,284583,289090
201000,156624,235230,313431,336476,285343
201001,284547,235616,234267,336223,29953
201002,95972,225019,235230,156964,235616
201003,161506,64409,64346,352983,32750
201004,352983,63307,215613,198659,162655
201005,157478,284547,214206,348111,156964
201006,182394,62464,161801,214206,161506
201007,0,96210,54496,292390,160557
201008,225055,225019,162655,119193,324823
201009,160417,218337,162655,64329,162765
201010,289126,156843,96029,162300,293301
201011,224658,175040,285808,315105,64329
201012,285719,348112,288435,348093,9308
201013,225019,187065,236338,64346,31836
201014,156964,128957,324823,187065,271551
201015,235616,111482,42540,202632,84914
201016,0,96210,160557,292390,54496
201017,31836,272143,63307,160417,324823
201018,160417,160974,156964,272143,162655
201019,236553,58580,234267,283764,156723
201020,158047,68924,108917,282964,149722
201021,156723,297639,315104,233717,324823
201022,69377,271551,285343,140528,206730
201023,202308,166377,96077,257291,160974
201024,0,160557,96210,292390,54496
201025,158192,272143,235616,313431,31836
201026,39894,289003,214206,159938,283009
201027,156624,272143,284096,235230,235525
201028,175040,198659,270229,160158,331738
201029,160417,162655,198659,64329,87224
201030,324823,271261,285808,175040,336476
201031,288435,289090,123757,64346,87192
201032,224658,182394,272143,289090,300470
201033,162655,233742,160417,96210,288440
201034,0,96210,54496,168623,160557
201035,257291,76012,36399,168623,78374
201036,0,54496,96210,292390,160557
201037,300470,63307,313431,224658,87224
201038,272143,162655,64329,313431,175040
201039,352979,284410,284422,206315,70033
201040,271551,162655,63307,31836,160132
201041,159938,363910,166377,289126,257291
201042,156723,235616,297639,156624,29953
201043,156624,284547,160417,336476,162655
201044,162655,272143,64329,208145,257291
201045,162655,160417,313431,166581,198659
201046,156723,96755,284547,313431,111210
201047,354086,234269,63307,293114,289090
201048,0,96210,54496,292390,160557
201049,160417,300470,202557,162655,236171
201050,108858,288435,243328,70215,336934
201051,157478,156447,272143,124748,271551
201052,31836,70335,71542,338336,129165
201053,214206,254489,283009,348111,218028
201054,272143,156560,156808,87224,158536
201055,285808,160417,162765,272143,162655
201056,0,292390,54496,96210,257291
201057,236338,324823,156560,272143,235616
201058,272143,160417,313431,124749,162765
201059,348111,224658,141004,36605,235616
201060,348111,214206,283437,162765,162605
201061,284452,235804,157078,62764,166377
201062,124228,123818,124352,123290,123757
201063,160417,272143,285808,198659,273395
201064,124350,158906,124749,158882,324329
201065,161506,87224,272143,215993,156560
201066,235870,272143,235616,336223,236338
201067,168623,124228,276970,282964,160974
201068,31836,272143,160417,324823,63307
201069,288435,289090,214206,270229,348112
201070,160417,272143,218337,156447,160131
201071,272143,162765,160417,218337,124749
201072,298687,274204,124748,336476,313431
201073,289090,87228,271261,288435,183176
201074,289090,162300,235525,157478,161506
201075,272143,162655,160417,198659,273395
201076,324823,270229,337441,236566,336223
201077,285343,124350,233478,297639,124176
201078,233658,336380,156355,313431,62567
201079,272218,111210,285435,140528,124549
201080,87224,87228,160129,87211,0
201081,272143,285808,160417,162655,206606
201082,97530,198659,160417,166581,297639
201083,162655,160417,166581,64329,198659
201084,160417,160974,162655,272143,156560
201085,206735,202388,124228,160974,208118
201086,162655,124749,160417,158536,119193
201087,0,54496,96210,292390,160557
201088,63307,214206,96077,156723,95977
201089,284547,214206,235230,162300,63307
201090,285435,30555,224183,234432,107227
201091,0,96210,292390,160557,54496
201092,289003,288435,156964,336254,9308
201093,233478,293301,159762,166377,257291
201094,162655,0,160974,160417,183176
201095,0,54496,96210,292390,168623
201096,272143,156624,235616,160417,162655
201097,233658,160132,236338,161506,214206
201098,87224,157748,59758,87174,0
